arm,dataset,seq_len,pred_len,seed,status,val_mse,mse,mae,exit_code,job_id,log_file
phase3_fits_sparse_period,electricity,720,720,2027,ok,0.1776274,0.20702408254146576,0.29804912209510803,0,28332080,logs/AsySpecX_phase3/phase3_fits_sparse_period_electricity_sl720_pl720_sd2027.log
phase3_fits_sparse_period,electricity,720,96,2026,ok,0.1182927,0.140341117978096,0.24121126532554626,0,28332073,logs/AsySpecX_phase3/phase3_fits_sparse_period_electricity_sl720_pl96_sd2026.log
phase3_fits_sparse_period,electricity,720,96,2027,ok,0.1183452,0.1403796523809433,0.24127309024333954,0,28332077,logs/AsySpecX_phase3/phase3_fits_sparse_period_electricity_sl720_pl96_sd2027.log
phase3_fits_sparse_period,weather,720,192,2026,ok,0.4765849,0.2151927649974823,0.26322486996650696,0,28332066,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl192_sd2026.log
phase3_fits_sparse_period,weather,720,192,2027,ok,0.4761048,0.2150598168373108,0.2631518840789795,0,28332070,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl192_sd2027.log
phase3_fits_sparse_period,weather,720,336,2026,ok,0.5363427,0.25974029302597046,0.29647570848464966,0,28332067,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl336_sd2026.log
phase3_fits_sparse_period,weather,720,336,2027,ok,0.5367953,0.2596570551395416,0.2963762581348419,0,28332071,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl336_sd2027.log
phase3_fits_sparse_period,weather,720,720,2026,ok,0.6164122,0.321383535861969,0.3400004804134369,0,28332068,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl720_sd2026.log
phase3_fits_sparse_period,weather,720,720,2027,ok,0.6162585,0.32137802243232727,0.3400200307369232,0,28332072,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl720_sd2027.log
phase3_fits_sparse_period,weather,720,96,2026,ok,0.418724,0.17360325157642365,0.22942166030406952,0,28332065,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl96_sd2026.log
phase3_fits_sparse_period,weather,720,96,2027,ok,0.4172378,0.17358645796775818,0.22943316400051117,0,28332069,logs/AsySpecX_phase3/phase3_fits_sparse_period_weather_sl720_pl96_sd2027.log
phase3_individual_hier_split,electricity,720,192,2026,ok,0.1324067,0.16089244186878204,0.2616227865219116,0,28331994,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl192_sd2026.log
phase3_individual_hier_split,electricity,720,192,2027,ok,0.1327326,0.16127268970012665,0.2618418335914612,0,28331998,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl192_sd2027.log
phase3_individual_hier_split,electricity,720,336,2026,ok,0.1481043,0.17579419910907745,0.27700936794281006,0,28331995,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl336_sd2026.log
phase3_individual_hier_split,electricity,720,336,2027,ok,0.1481721,0.17577391862869263,0.27700549364089966,0,28331999,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl336_sd2027.log
phase3_individual_hier_split,electricity,720,720,2026,ok,0.1817026,0.21113130450248718,0.30815768241882324,0,28331996,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl720_sd2026.log
phase3_individual_hier_split,electricity,720,720,2027,ok,0.1817756,0.21177031099796295,0.308790385723114,0,28332000,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl720_sd2027.log
phase3_individual_hier_split,electricity,720,96,2026,ok,0.119502,0.14403443038463593,0.24725441634655,0,28331993,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl96_sd2026.log
phase3_individual_hier_split,electricity,720,96,2027,ok,0.119717,0.14404749870300293,0.24703365564346313,0,28331997,logs/AsySpecX_phase3/phase3_individual_hier_split_electricity_sl720_pl96_sd2027.log
phase3_individual_hier_split,weather,720,192,2026,ok,0.4368342,0.20191679894924164,0.2556999623775482,0,28331986,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl192_sd2026.log
phase3_individual_hier_split,weather,720,192,2027,ok,0.4383654,0.2003422975540161,0.25394290685653687,0,28331990,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl192_sd2027.log
phase3_individual_hier_split,weather,720,336,2026,ok,0.512347,0.2580758035182953,0.29809316992759705,0,28331987,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl336_sd2026.log
phase3_individual_hier_split,weather,720,336,2027,ok,0.5055653,0.25654637813568115,0.29558897018432617,0,28331991,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl336_sd2027.log
phase3_individual_hier_split,weather,720,720,2026,ok,0.5968964,0.3231433629989624,0.3440091013908386,0,28331988,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl720_sd2026.log
phase3_individual_hier_split,weather,720,720,2027,ok,0.6005159,0.32067590951919556,0.34299126267433167,0,28331992,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl720_sd2027.log
phase3_individual_hier_split,weather,720,96,2026,ok,0.3830542,0.15384630858898163,0.21134059131145477,0,28331985,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl96_sd2026.log
phase3_individual_hier_split,weather,720,96,2027,ok,0.3791676,0.152951180934906,0.2106081247329712,0,28331989,logs/AsySpecX_phase3/phase3_individual_hier_split_weather_sl720_pl96_sd2027.log
phase3_individual_sparse_period,electricity,720,192,2026,ok,0.1309281,0.15719465911388397,0.2554038166999817,0,28332090,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl192_sd2026.log
phase3_individual_sparse_period,electricity,720,192,2027,ok,0.1308687,0.15723969042301178,0.2554161250591278,0,28332094,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl192_sd2027.log
phase3_individual_sparse_period,electricity,720,336,2026,ok,0.1455507,0.17159640789031982,0.269907146692276,0,28332091,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl336_sd2026.log
phase3_individual_sparse_period,electricity,720,336,2027,ok,0.1456994,0.17159001529216766,0.2698914110660553,0,28332095,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl336_sd2027.log
phase3_individual_sparse_period,electricity,720,720,2026,ok,0.1768419,0.2059146910905838,0.2984229028224945,0,28332092,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl720_sd2026.log
phase3_individual_sparse_period,electricity,720,720,2027,ok,0.1768499,0.20587772130966187,0.2984565794467926,0,28332096,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl720_sd2027.log
phase3_individual_sparse_period,electricity,720,96,2026,ok,0.1183857,0.1412050724029541,0.2422054260969162,0,28332089,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl96_sd2026.log
phase3_individual_sparse_period,electricity,720,96,2027,ok,0.1185546,0.14140065014362335,0.24252766370773315,0,28332093,logs/AsySpecX_phase3/phase3_individual_sparse_period_electricity_sl720_pl96_sd2027.log
phase3_individual_sparse_period,weather,720,192,2026,ok,0.4387259,0.19067202508449554,0.24279367923736572,0,28332082,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl192_sd2026.log
phase3_individual_sparse_period,weather,720,192,2027,ok,0.4375293,0.19046379625797272,0.24257440865039825,0,28332086,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl192_sd2027.log
phase3_individual_sparse_period,weather,720,336,2026,ok,0.5035487,0.24061359465122223,0.28214332461357117,0,28332083,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl336_sd2026.log
phase3_individual_sparse_period,weather,720,336,2027,ok,0.5032186,0.2405373454093933,0.2820141911506653,0,28332087,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl336_sd2027.log
phase3_individual_sparse_period,weather,720,720,2026,ok,0.5956967,0.30969882011413574,0.331868439912796,0,28332084,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl720_sd2026.log
phase3_individual_sparse_period,weather,720,720,2027,ok,0.5957596,0.30980831384658813,0.33195963501930237,0,28332088,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl720_sd2027.log
phase3_individual_sparse_period,weather,720,96,2026,ok,0.3819292,0.14803838729858398,0.2022012323141098,0,28332081,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl96_sd2026.log
phase3_individual_sparse_period,weather,720,96,2027,ok,0.3824894,0.147920161485672,0.20191945135593414,0,28332085,logs/AsySpecX_phase3/phase3_individual_sparse_period_weather_sl720_pl96_sd2027.log
phase3_offdiag_only_anchor,electricity,720,192,2026,ok,0.1316486,0.15627002716064453,0.25614306330680847,0,28332122,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl192_sd2026.log
phase3_offdiag_only_anchor,electricity,720,192,2027,ok,0.1316483,0.15615464746952057,0.2558107376098633,0,28332126,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl192_sd2027.log
phase3_offdiag_only_anchor,electricity,720,336,2026,ok,0.146819,0.17163947224617004,0.27134382724761963,0,28332123,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl336_sd2026.log
phase3_offdiag_only_anchor,electricity,720,336,2027,ok,0.1468278,0.17166738212108612,0.27121251821517944,0,28332127,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl336_sd2027.log
phase3_offdiag_only_anchor,electricity,720,720,2026,ok,0.179193,0.2100759595632553,0.3038240373134613,0,28332124,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl720_sd2026.log
phase3_offdiag_only_anchor,electricity,720,720,2027,ok,0.1792378,0.21015973389148712,0.30361732840538025,0,28332128,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl720_sd2027.log
phase3_offdiag_only_anchor,electricity,720,96,2026,ok,0.119404,0.14151108264923096,0.24326910078525543,0,28332121,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl96_sd2026.log
phase3_offdiag_only_anchor,electricity,720,96,2027,ok,0.1195266,0.14176568388938904,0.24356618523597717,0,28332125,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_electricity_sl720_pl96_sd2027.log
phase3_offdiag_only_anchor,weather,720,192,2026,ok,0.4612163,0.21409215033054352,0.261648565530777,0,28332114,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl192_sd2026.log
phase3_offdiag_only_anchor,weather,720,192,2027,ok,0.4616368,0.21355202794075012,0.2615203857421875,0,28332118,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl192_sd2027.log
phase3_offdiag_only_anchor,weather,720,336,2026,ok,0.5183744,0.25621122121810913,0.29449182748794556,0,28332115,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl336_sd2026.log
phase3_offdiag_only_anchor,weather,720,336,2027,ok,0.5159193,0.25812360644340515,0.29534047842025757,0,28332119,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl336_sd2027.log
phase3_offdiag_only_anchor,weather,720,720,2026,ok,0.6096119,0.32029950618743896,0.3408661186695099,0,28332116,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl720_sd2026.log
phase3_offdiag_only_anchor,weather,720,720,2027,ok,0.6085174,0.3201321065425873,0.34127187728881836,0,28332120,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl720_sd2027.log
phase3_offdiag_only_anchor,weather,720,96,2026,ok,0.4038653,0.17335572838783264,0.22825933992862701,0,28332113,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl96_sd2026.log
phase3_offdiag_only_anchor,weather,720,96,2027,ok,0.3987727,0.17083075642585754,0.22464144229888916,0,28332117,logs/AsySpecX_phase3/phase3_offdiag_only_anchor_weather_sl720_pl96_sd2027.log
