task_id,family,model,dataset,seq_len,pred_len,seed,source_status,completion_status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,t_train,t_inf,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,result_dir,checkpoint_path,metrics_path,audit_error
44,asy2echo,Asy2+Echo,PEMS04,720,12,2026,not_available,ok,0.07070474750338707,0.17419297965459615,1.2334658644571004,0.26590364326835964,58434,,,306.5300703048706,3.427372455596924,0.15835800811160022,76.6865234375,124.970703125,3387,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
45,asy2echo,Asy2+Echo,PEMS04,720,24,2026,not_available,ok,0.08173532681777554,0.18892571791008175,1.3796027595546387,0.28589390832575556,59202,,,307.77161717414856,3.7234153747558594,0.16267629657630567,77.814453125,126.27001953125,3375,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
46,asy2echo,Asy2+Echo,PEMS04,720,48,2026,not_available,ok,0.09826062396456486,0.20836592131135903,1.4908788920185159,0.3134655068178393,60738,,,298.60179018974304,3.632903575897217,0.15909834443895862,80.0732421875,128.87158203125,3351,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
47,asy2echo,Asy2+Echo,PEMS04,720,96,2026,not_available,ok,0.11781022849188824,0.22785020138897025,1.5695107469520573,0.34323494648984715,63810,,,322.04498171806335,3.807990074157715,0.16784454917785005,85.19140625,136.06494140625,3303,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS04_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
48,asy2echo,Asy2+Echo,PEMS07,96,12,2026,not_available,ok,0.057984189993364306,0.15529979919200737,1.5353233942330082,0.24079906559902658,27714,,,462.58437728881836,4.368496894836426,0.1635577358714158,43.4404296875,81.0693359375,5633,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h12_s2026_AsyCycleV2_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h12_s2026_AsyCycleV2_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h12_s2026_AsyCycleV2_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
49,asy2echo,Asy2+Echo,PEMS07,96,24,2026,not_available,ok,0.07946093985565678,0.17837688860027165,1.6652773132570011,0.28188816905939273,28482,,,481.49604749679565,3.7643494606018066,0.1255947945076489,45.38525390625,82.375,5621,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h24_s2026_AsyCycleV2_PEMS_ftM_sl96_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h24_s2026_AsyCycleV2_PEMS_ftM_sl96_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h24_s2026_AsyCycleV2_PEMS_ftM_sl96_pl24_cycle288_seed2026/metrics_summary.csv,
50,asy2echo,Asy2+Echo,PEMS07,96,48,2026,not_available,ok,0.12637155840292164,0.2076024780255096,1.8912498602109762,0.3554877753213486,30018,,,518.431803226471,4.557121753692627,0.16805628583844226,51.26953125,90.09912109375,5597,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h48_s2026_AsyCycleV2_PEMS_ftM_sl96_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h48_s2026_AsyCycleV2_PEMS_ftM_sl96_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h48_s2026_AsyCycleV2_PEMS_ftM_sl96_pl48_cycle288_seed2026/metrics_summary.csv,
51,asy2echo,Asy2+Echo,PEMS07,96,96,2026,not_available,ok,0.18617202629528046,0.23710290683292015,2.042560332608251,0.43147656517507466,33090,,,529.0627691745758,4.879870414733887,0.1567017388053253,61.25,100.88427734375,5549,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h96_s2026_AsyCycleV2_PEMS_ftM_sl96_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h96_s2026_AsyCycleV2_PEMS_ftM_sl96_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l96_h96_s2026_AsyCycleV2_PEMS_ftM_sl96_pl96_cycle288_seed2026/metrics_summary.csv,
52,asy2echo,Asy2+Echo,PEMS07,720,12,2026,not_available,ok,0.055111478246578596,0.15192539154122653,1.4841482973556317,0.23475834010015192,67650,,,1252.821384191513,11.400575876235962,0.16253688530564922,95.67333984375,150.900390625,5633,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
53,asy2echo,Asy2+Echo,PEMS07,720,24,2026,not_available,ok,0.07042203024405942,0.17016452049077788,1.601310153027896,0.26537149478431066,68418,,,1247.6280145645142,11.030755281448364,0.16043994024956293,97.29345703125,152.60888671875,5621,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
54,asy2echo,Asy2+Echo,PEMS07,720,48,2026,not_available,ok,0.10328245765211846,0.19263169519294038,1.7712809277395303,0.321375882188005,69954,,,1247.6344068050385,11.01674199104309,0.16173990189801846,101.39599609375,156.859375,5597,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
55,asy2echo,Asy2+Echo,PEMS07,720,96,2026,not_available,ok,0.1493060352008634,0.21760314010518014,1.9501371987193101,0.38640139130296025,73026,,,1371.0770115852356,11.650965452194214,0.17877422295984738,107.88037109375,167.86181640625,5549,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS07_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
56,asy2echo,Asy2+Echo,PEMS08,96,12,2026,not_available,ok,0.07917049965587886,0.180615821339546,1.5058621705942419,0.2813725282536994,16306,,,136.33326053619385,2.241004705429077,0.1614502929360344,37.37939453125,70.9052734375,3560,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h12_s2026_AsyCycleV2_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h12_s2026_AsyCycleV2_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h12_s2026_AsyCycleV2_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
57,asy2echo,Asy2+Echo,PEMS08,96,24,2026,not_available,ok,0.1108484194206568,0.2159957809731414,1.7991575334892114,0.332939062623563,17074,,,143.43145442008972,1.658736228942871,0.09268016466217824,38.01416015625,72.08056640625,3548,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h24_s2026_AsyCycleV2_PEMS_ftM_sl96_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h24_s2026_AsyCycleV2_PEMS_ftM_sl96_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h24_s2026_AsyCycleV2_PEMS_ftM_sl96_pl24_cycle288_seed2026/metrics_summary.csv,
58,asy2echo,Asy2+Echo,PEMS08,96,48,2026,not_available,ok,0.1875447902158408,0.28340830180891236,2.166065550437037,0.43306441809024304,18610,,,148.38599228858948,2.345710039138794,0.16772781871893486,40.23046875,74.4677734375,3524,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h48_s2026_AsyCycleV2_PEMS_ftM_sl96_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h48_s2026_AsyCycleV2_PEMS_ftM_sl96_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h48_s2026_AsyCycleV2_PEMS_ftM_sl96_pl48_cycle288_seed2026/metrics_summary.csv,
59,asy2echo,Asy2+Echo,PEMS08,96,96,2026,not_available,ok,0.3270048552527492,0.3689079368669373,2.4167411800636787,0.5718433835000185,21682,,,150.87010717391968,2.1820485591888428,0.12468093238830978,44.6640625,79.94140625,3476,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h96_s2026_AsyCycleV2_PEMS_ftM_sl96_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h96_s2026_AsyCycleV2_PEMS_ftM_sl96_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l96_h96_s2026_AsyCycleV2_PEMS_ftM_sl96_pl96_cycle288_seed2026/metrics_summary.csv,
60,asy2echo,Asy2+Echo,PEMS08,720,12,2026,not_available,ok,0.08130654018230768,0.18341223491874784,1.4977274921559247,0.28514301706741424,56242,,,102.50282573699951,3.012760877609253,0.16430190063259575,63.54443359375,104.0478515625,3560,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h12_s2026_AsyCycleV2_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
61,asy2echo,Asy2+Echo,PEMS08,720,24,2026,not_available,ok,0.1089246637744855,0.20151889854259147,1.59572461407059,0.33003736723965893,57010,,,141.46853137016296,3.09403920173645,0.17143938724022975,64.171875,104.93505859375,3548,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h24_s2026_AsyCycleV2_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
62,asy2echo,Asy2+Echo,PEMS08,720,48,2026,not_available,ok,0.17057966148469317,0.24033659455465672,1.8649138259648401,0.41301290716476785,58546,,,117.0408444404602,2.5325021743774414,0.1282345620644671,65.42724609375,106.71044921875,3524,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h48_s2026_AsyCycleV2_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
63,asy2echo,Asy2+Echo,PEMS08,720,96,2026,not_available,ok,0.20859629188986667,0.24588482583212812,1.8851814262220312,0.4567234304148044,61618,,,248.25554513931274,3.180630683898926,0.17998219758134992,67.93896484375,110.26220703125,3476,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_asy2echo_PEMS08_l720_h96_s2026_AsyCycleV2_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
