task_id,model,dataset,seq_len,pred_len,seed,profile,config_source,completion_status,mse,mae,mape,rmse,param_count,t_train,t_inf,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,strict_eval,strict_protocol_version,result_dir,checkpoint_path,metrics_path,config_path,audit_error
69,PhaseFormer,traffic,720,192,2026,phase_p24_l1_d128_h4_r4,completion_0716v2_locked_profile,ok,0.3783568291931283,0.23962362026147044,2.1538137848973045,0.6151071688682618,273160,1091.7487559318542,9.412981271743774,0.7151326465626512,567.81982421875,1141.595703125,3317,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h192_s2026_PhaseFormer_custom_ftM_sl720_pl192_cycle168_seed2026/phaseformer_seed2026_config.json,
70,PhaseFormer,traffic,720,336,2026,phase_p24_l1_d128_h4_r4,completion_0716v2_locked_profile,ok,0.4010261837749131,0.2485245633113099,2.279526928556775,0.633266281886943,273934,1399.2577250003815,10.284100532531738,0.7328549589839372,576.66748046875,1146.99951171875,3173,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h336_s2026_PhaseFormer_custom_ftM_sl720_pl336_cycle168_seed2026/phaseformer_seed2026_config.json,
71,PhaseFormer,traffic,720,720,2026,phase_p24_l1_d128_h4_r4,completion_0716v2_locked_profile,ok,0.4359831533150258,0.2723011468248753,2.3683829542995767,0.6602902038611703,275998,831.3917922973633,10.165746212005615,0.730829642117294,601.87451171875,1161.36474609375,2789,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_traffic_l720_h720_s2026_PhaseFormer_custom_ftM_sl720_pl720_cycle168_seed2026/phaseformer_seed2026_config.json,
72,PhaseFormer,PEMS03,720,12,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.06652964096038091,0.17147965580465188,1.281192407542895,0.25793340411893323,4197,822.0620083808899,6.261484861373901,0.2639342670041327,79.70458984375,159.80859375,5230,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/phaseformer_seed2026_config.json,
73,PhaseFormer,PEMS03,720,24,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.08683337573537672,0.19582795935684388,1.449835743419818,0.2946750341229754,4206,816.9980247020721,6.338745832443237,0.24795357736326246,80.35986328125,160.2021484375,5218,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/phaseformer_seed2026_config.json,
74,PhaseFormer,PEMS03,720,48,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.11919992141659402,0.22684816599110985,1.6248498530488147,0.3452534162272606,4224,814.878645658493,6.346717119216919,0.25716206272751124,81.6728515625,160.99072265625,5194,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/phaseformer_seed2026_config.json,
75,PhaseFormer,PEMS03,720,96,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.15185633679835325,0.25586147628965245,1.8126046477933486,0.3896874860684562,4260,825.0760247707367,5.424255132675171,0.20681381222712883,84.89599609375,162.568359375,5146,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS03_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/phaseformer_seed2026_config.json,
76,PhaseFormer,PEMS04,720,12,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.08228940076559883,0.19195663561216222,1.4434959126426823,0.2868612918565327,4197,489.03592896461487,4.163854598999023,0.2681325110165523,72.86279296875,145.04296875,3387,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/phaseformer_seed2026_config.json,
77,PhaseFormer,PEMS04,720,24,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.10390348440443314,0.21717501293101976,1.7118061629431975,0.3223406341193011,4206,484.4529688358307,4.210967540740967,0.264920916494534,73.42529296875,145.380859375,3375,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/phaseformer_seed2026_config.json,
78,PhaseFormer,PEMS04,720,48,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.13463448487522997,0.24890056260201637,1.975845123910499,0.3669257211960344,4224,424.34630608558655,4.244788646697998,0.28109805874997024,74.55029296875,146.056640625,3351,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/phaseformer_seed2026_config.json,
79,PhaseFormer,PEMS04,720,96,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.1710741952302692,0.2814040935049995,2.2441282111077228,0.4136111642959716,4260,494.7218699455261,4.245839595794678,0.27241670899142495,76.80322265625,147.41015625,3303,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS04_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/phaseformer_seed2026_config.json,
80,PhaseFormer,PEMS07,720,12,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.06137122389845094,0.1632027446051431,1.568331953727144,0.24773216161502112,4197,1824.867925643921,12.796185731887817,0.4624513087338443,91.283203125,182.22900390625,5633,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/phaseformer_seed2026_config.json,
81,PhaseFormer,PEMS07,720,24,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.07799832035907042,0.18538934053431494,1.6986342573258566,0.2792817938195586,4206,1803.642591714859,12.115575790405273,0.4240037540606445,92.091796875,182.71435546875,5621,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/phaseformer_seed2026_config.json,
82,PhaseFormer,PEMS07,720,48,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.10504357471723748,0.21676308700573502,2.0361673034309913,0.3241042651944548,4224,1889.2584762573242,12.720814228057861,0.4562275935950652,93.708984375,183.68505859375,5597,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/phaseformer_seed2026_config.json,
83,PhaseFormer,PEMS07,720,96,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.1359444692535503,0.24706098513597466,2.263769983891379,0.36870648116564253,4260,1934.7261407375336,12.84001636505127,0.44015402520815766,96.943359375,185.62646484375,5549,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS07_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/phaseformer_seed2026_config.json,
84,PhaseFormer,PEMS08,720,12,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.08854422530648585,0.18727038286214234,1.5419506429306713,0.29756381719974934,4197,434.4157693386078,3.2856900691986084,0.2320634309981369,54.6748046875,108.95751953125,3560,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h12_s2026_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2026/phaseformer_seed2026_config.json,
85,PhaseFormer,PEMS08,720,24,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.12341773348681798,0.2125907881410852,1.683539197491693,0.3513086014984802,4206,428.1037759780884,3.87345552444458,0.2653061278338157,54.98583984375,109.14453125,3548,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h24_s2026_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2026/phaseformer_seed2026_config.json,
86,PhaseFormer,PEMS08,720,48,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.19526975315147704,0.24798349840917364,1.9240408059315481,0.4418933730567557,4224,423.6339211463928,3.6423919200897217,0.2737201526102998,55.6103515625,109.52001953125,3524,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h48_s2026_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2026/phaseformer_seed2026_config.json,
87,PhaseFormer,PEMS08,720,96,2026,phase_p12_l2_d8_h1_r8,completion_0716v2_pems_extension_period12,ok,0.2978878199430005,0.2853392746408151,2.197813998567538,0.5457910039044254,4260,371.7403049468994,3.7193121910095215,0.2611612472103124,56.85986328125,110.271484375,3476,1,2,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/phaseformer_seed2026/phaseformer_seed2026_0722v1_r2_20260722T142836_full/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,results/phaseformer_s2026_phaseformer_seed2026_0722v1_r2_20260722T142836_full_PEMS08_l720_h96_s2026_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2026/phaseformer_seed2026_config.json,
